gene_symbol,action_family,n_edges,chem_id,chem_name,action_norm
TP53,activates,1668,MESH:C014024,"2,4,5,2',4',5'-hexachlorobiphenyl",increases^expression|increases^reaction
TP53,activates,1668,MESH:C014024,"2,4,5,2',4',5'-hexachlorobiphenyl",increases^expression|increases^phosphorylation|increases^reaction
TP53,activates,1668,MESH:C009828,"2,4,5,2',5'-pentachlorobiphenyl",increases^expression|increases^phosphorylation|increases^reaction
TP53,activates,1668,MESH:C009828,"2,4,5,2',5'-pentachlorobiphenyl",affects^localization|increases^reaction
TP53,activates,1668,MESH:C529061,"2-(4,5-dihydro-1,3-thiazol-2-ylthio)-1-(3,4-dihydroxyphenyl)ethanone",affects^reaction|increases^expression
TP53,activates,1668,MESH:C085911,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,increases^activity|increases^expression|increases^reaction
TP53,activates,1668,MESH:C085911,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:C085911,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,affects^cotreatment|increases^response to substance
TP53,activates,1668,MESH:C085911,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,increases^phosphorylation
TP53,activates,1668,MESH:C085911,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,increases^cleavage|increases^reaction
TP53,activates,1668,MESH:C085911,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,increases^expression
TP53,activates,1668,MESH:C085911,2-(4-morpholinyl)-8-phenyl-4H-1-benzopyran-4-one,affects^cotreatment|increases^expression|increases^reaction
TP53,activates,1668,MESH:C588087,2-(5-(3-chlorophenyl)-6-(4-chlorophenyl)-1-(1-(isopropylsulfonyl)-3-methylbutan-2-yl)-3-methyl-2-oxopiperidin-3-yl)acetic acid,increases^expression|increases^reaction|increases^response to substance
TP53,activates,1668,MESH:C588087,2-(5-(3-chlorophenyl)-6-(4-chlorophenyl)-1-(1-(isopropylsulfonyl)-3-methylbutan-2-yl)-3-methyl-2-oxopiperidin-3-yl)acetic acid,increases^response to substance
TP53,activates,1668,MESH:C117776,"2,5-diaziridinyl-3-(hydroxymethyl)-6-methyl-1,4-benzoquinone",increases^cleavage|increases^expression
TP53,activates,1668,MESH:C117776,"2,5-diaziridinyl-3-(hydroxymethyl)-6-methyl-1,4-benzoquinone",increases^expression
TP53,activates,1668,MESH:C007997,25-hydroxycholesterol,increases^expression
TP53,activates,1668,MESH:D015086,"2,6-Dichloroindophenol",affects^cotreatment|increases^phosphorylation
TP53,activates,1668,MESH:D015073,2-Acetylaminofluorene,increases^expression
TP53,activates,1668,MESH:C049584,"2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",increases^expression
TP53,activates,1668,MESH:C049584,"2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",increases^phosphorylation
TP53,activates,1668,MESH:C418233,2-amino-3-(3-hydrox-5(2-methyl-2H-tetrazol-5-yl)isoxazol-4-yl)propionic acid,increases^methylation
TP53,activates,1668,MESH:C036990,"2-amino-3,8-dimethylimidazo(4,5-f)quinoxaline",increases^expression
TP53,activates,1668,MESH:C546460,"2-amino-3-methyl-3H-imidazo(4,5-f)quinoline",increases^expression
TP53,activates,1668,MESH:C035208,"2-amino-4,6-dinitrotoluene",increases^activity
TP53,activates,1668,MESH:C035208,"2-amino-4,6-dinitrotoluene",increases^expression
TP53,activates,1668,MESH:C437043,2-butylamino-2-demethoxy-hypocrellin B,increases^expression
TP53,activates,1668,MESH:C031278,2-chloroethyl ethyl sulfide,increases^phosphorylation
TP53,activates,1668,MESH:C031278,2-chloroethyl ethyl sulfide,affects^reaction|increases^phosphorylation
TP53,activates,1668,MESH:C031278,2-chloroethyl ethyl sulfide,increases^expression
TP53,activates,1668,MESH:C070279,2'-cyano-2'-deoxyarabinofuranosylcytosine,increases^phosphorylation
TP53,activates,1668,MESH:C018535,2-ethylhexyldiphenylphosphate,increases^expression
TP53,activates,1668,MESH:C120275,2-hydroxy-1-naphthylaldehyde isonicotinoyl hydrazone,affects^localization|increases^activity|increases^expression
TP53,activates,1668,MESH:C120275,2-hydroxy-1-naphthylaldehyde isonicotinoyl hydrazone,affects^localization|increases^expression
TP53,activates,1668,MESH:C576975,"2-hydroxy-3',5,5'-trimethoxychalcone",increases^expression
TP53,activates,1668,MESH:C060533,"2-hydroxyamino-1-methyl-6-phenylimidazo(4,5-b)pyridine",increases^mutagenesis
TP53,activates,1668,MESH:C511621,2-methyl-2H-pyrazole-3-carboxylic acid (2-methyl-4-o-tolylazophenyl)amide,increases^expression
TP53,activates,1668,MESH:C011506,2-methyl-4-isothiazolin-3-one,increases^expression
TP53,activates,1668,MESH:C011506,2-methyl-4-isothiazolin-3-one,increases^phosphorylation
TP53,activates,1668,MESH:C004369,2-phenylphenol,affects^cotreatment|increases^mutagenesis
TP53,activates,1668,MESH:C018855,2-tert-butylhydroquinone,increases^expression
TP53,activates,1668,MESH:C054649,"3-(2-hydroxy-4-(1,1-dimethylheptyl)phenyl)-4-(3-hydroxypropyl)cyclohexanol",increases^expression
TP53,activates,1668,MESH:C041525,"3,3',4,5'-tetrahydroxystilbene",increases^expression
TP53,activates,1668,MESH:C016392,"3,3'-diindolylmethane",increases^activity|increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:C422863,"3,4,5,4'-tetrahydroxystilbene",increases^activity|increases^expression
TP53,activates,1668,MESH:C422863,"3,4,5,4'-tetrahydroxystilbene",increases^expression
TP53,activates,1668,MESH:C422863,"3,4,5,4'-tetrahydroxystilbene",increases^activity
TP53,activates,1668,MESH:C482492,"3,4,5,4'-tetramethoxystilbene",increases^expression
TP53,activates,1668,MESH:C061213,"3',4',7-trihydroxyisoflavone",increases^expression|increases^reaction
TP53,activates,1668,MESH:C061213,"3',4',7-trihydroxyisoflavone",increases^expression
TP53,activates,1668,MESH:C045421,"3,4,8-trimethylimidazo(4,5-f)quinoxalin-2-amine",increases^expression
TP53,activates,1668,MESH:C472791,3-(4'-hydroxy-3'-adamantylbiphenyl-4-yl)acrylic acid,increases^phosphorylation
TP53,activates,1668,MESH:C434003,3-(4-methylphenylsulfonyl)-2-propenenitrile,increases^phosphorylation|increases^reaction
TP53,activates,1668,MESH:C434003,3-(4-methylphenylsulfonyl)-2-propenenitrile,affects^localization|increases^reaction
TP53,activates,1668,MESH:C434003,3-(4-methylphenylsulfonyl)-2-propenenitrile,affects^binding|increases^reaction
TP53,activates,1668,MESH:C553472,"3-(4-methylpiperazin)-8-oxo-8H-acenaphtho(1,2-b)pyrrole-9-carbonitrile",increases^activity|increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:C494914,"3,5,3',4',5'-pentamethoxystilbene",increases^expression
TP53,activates,1668,MESH:C524042,"3,5-bis(2-fluorobenzylidene)piperidin-4-one",affects^reaction|increases^expression
TP53,activates,1668,MESH:C524042,"3,5-bis(2-fluorobenzylidene)piperidin-4-one",increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:C000611248,"3,5-dihydroxy-4-methoxybenzyl alcohol",increases^expression
TP53,activates,1668,MESH:C090937,3-(5'-hydroxymethyl-2'-furyl)-1-benzylindazole,increases^expression|increases^reaction
TP53,activates,1668,MESH:C090937,3-(5'-hydroxymethyl-2'-furyl)-1-benzylindazole,increases^expression
TP53,activates,1668,MESH:C000590771,3-((6-(2-methoxyphenyl)pyrimidin-4-yl)amino)phenyl)methane sulfonamide,increases^phosphorylation
TP53,activates,1668,MESH:C034534,"3,7,11,15-tetramethyl-2,4,6,10,14-hexadecapentaenoic acid",increases^expression|increases^reaction
TP53,activates,1668,MESH:C026423,"3,8-dihydroxy-6H-dibenzo(b,d)pyran-6-one",increases^expression
TP53,activates,1668,MESH:C479067,3-aminothioacridone,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:C025946,3-methyladenine,affects^cotreatment|increases^activity
TP53,activates,1668,MESH:C117220,3-nitrobenzanthrone,increases^mutagenesis
TP53,activates,1668,MESH:C000614725,3'-oxomethylisoeugenol,increases^phosphorylation
TP53,activates,1668,MESH:C070417,"(3R)-((2,3-dihydro-5-methyl-3-((4-morpholinyl)methyl)pyrrolo-(1,2,3-de)-1,4-benzoxazin-6-yl)(1-naphthalenyl))methanone",increases^expression
TP53,activates,1668,MESH:C584509,"4-(4-((5-(4,5-dimethyl-2-nitrophenyl)-2-furanyl)methylene)-4,5-dihydro-3-methyl-5-oxo-1H-pyrazol-1-yl)benzoic acid",increases^expression
TP53,activates,1668,MESH:C580935,"4-((4-hydroxyphenylimino)methyl)benzene-1,2-diol",increases^expression
TP53,activates,1668,MESH:C494356,"4-benzyl-2-methyl-1,2,4-thiadiazolidine-3,5-dione",increases^phosphorylation
TP53,activates,1668,MESH:C027576,4-hydroxy-2-nonenal,increases^expression
TP53,activates,1668,MESH:C027576,4-hydroxy-2-nonenal,increases^mutagenesis
TP53,activates,1668,MESH:C110583,4-nerolidylcatechol,increases^expression
TP53,activates,1668,MESH:D015112,4-Nitroquinoline-1-oxide,increases^expression
TP53,activates,1668,MESH:C016583,4-(N-methyl-N-nitrosamino)-1-(3-pyridyl)-1-butanone,increases^ADP-ribosylation
TP53,activates,1668,MESH:C016583,4-(N-methyl-N-nitrosamino)-1-(3-pyridyl)-1-butanone,increases^phosphorylation
TP53,activates,1668,MESH:C016583,4-(N-methyl-N-nitrosamino)-1-(3-pyridyl)-1-butanone,increases^expression
TP53,activates,1668,MESH:C041594,4-nonylphenol,increases^phosphorylation
TP53,activates,1668,MESH:C494898,4-oxofenretinide,increases^expression
TP53,activates,1668,MESH:C105260,4-tert-octylphenol,increases^phosphorylation
TP53,activates,1668,MESH:C573233,"5,7-dihydroxy-2-methyl-8-(4-(3-hydroxy-1-methyl)-piperidinyl)-4H-1-benzopyran-4-one",increases^expression
TP53,activates,1668,MESH:C080669,"5,7-dihydroxy-6-methoxy-2-phenylchromen-4-one",increases^expression
TP53,activates,1668,MESH:C439285,(5-fluoro-2-methyl-1-(4-pyridyl)methylene-3-(N-benzyl)-indene)-acetamide hydrochloride,increases^expression|increases^reaction
TP53,activates,1668,MESH:C439285,(5-fluoro-2-methyl-1-(4-pyridyl)methylene-3-(N-benzyl)-indene)-acetamide hydrochloride,increases^expression
TP53,activates,1668,MESH:D000078223,5-Methoxypsoralen,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:C008500,5'-methylthioadenosine,increases^expression
TP53,activates,1668,MESH:C471843,6-((3-chloro)anilino)-2-(isopropyl-2-hydroxyethylamino)-9-isopropylpurine,increases^expression
TP53,activates,1668,MESH:C485383,"6,7-dihydroxyflavone",increases^degradation
TP53,activates,1668,MESH:C000595015,"6,7-dimethoxy-2-(pyrrolidin-1-yl)-N-(5-(pyrrolidin-1-yl)pentyl)quinazolin-4-amine",increases^response to substance
TP53,activates,1668,MESH:C550547,"6-chloro-2,3,4,9-tetrahydro-1H-carbazole-1-carboxamide",increases^acetylation
TP53,activates,1668,MESH:C411123,6-oxocampestanol,increases^expression
TP53,activates,1668,MESH:C114369,"7,8-diacetoxy-4-methylcoumarin",increases^expression
TP53,activates,1668,MESH:C540361,"7,8-diacetoxy-4-methylthiocoumarin",increases^expression
TP53,activates,1668,MESH:D015123,"7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide",affects^binding|increases^reaction
TP53,activates,1668,MESH:D015123,"7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide",affects^reaction|increases^expression
TP53,activates,1668,MESH:D015123,"7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide",increases^expression
TP53,activates,1668,MESH:D015123,"7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide",increases^phosphorylation
TP53,activates,1668,MESH:D015123,"7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide",increases^mutagenesis
TP53,activates,1668,MESH:D015123,"7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide",increases^activity|increases^expression|increases^localization|increases^phosphorylation
TP53,activates,1668,MESH:D015123,"7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide",increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:D015123,"7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide",affects^reaction|increases^cleavage
TP53,activates,1668,MESH:C553817,"7-(benzylamino)-1,3,4,8-tetrahydropyrrolo(4,3,2-de)quinolin-8(1H)-one",increases^expression
TP53,activates,1668,MESH:C559145,"7-benzylamino-5-(2-(hydroxymethyl)propyl)amino-3-isopropyl-1(2)H-pyrazolo(4,3-d)pyrimidine",increases^expression
TP53,activates,1668,MESH:D015124,8-Bromo Cyclic Adenosine Monophosphate,increases^expression
TP53,activates,1668,MESH:D015127,"9,10-Dimethyl-1,2-benzanthracene",increases^expression|increases^metabolic processing
TP53,activates,1668,MESH:D015127,"9,10-Dimethyl-1,2-benzanthracene",increases^activity
TP53,activates,1668,MESH:C046938,"9,11-linoleic acid",affects^localization|increases^phosphorylation
TP53,activates,1668,MESH:C526550,"9H-purine-9-propanamine, 6-amino-8-((6-iodo-1,3-benzodioxol-5-yl)thio)-N-(1-methylethyl)-",increases^expression
TP53,activates,1668,MESH:C025724,9-methoxycamptothecin,increases^expression
TP53,activates,1668,MESH:C487680,acetylbritannilatone,increases^expression
TP53,activates,1668,MESH:C487680,acetylbritannilatone,affects^reaction|increases^cleavage
TP53,activates,1668,MESH:C487680,acetylbritannilatone,affects^reaction|increases^activity
TP53,activates,1668,MESH:C487680,acetylbritannilatone,affects^reaction|increases^expression
TP53,activates,1668,MESH:D000111,Acetylcysteine,increases^expression|increases^reaction
TP53,activates,1668,MESH:D000111,Acetylcysteine,increases^expression
TP53,activates,1668,MESH:D000165,Acridine Orange,increases^activity|increases^stability
TP53,activates,1668,MESH:D000171,Acrolein,increases^mutagenesis
TP53,activates,1668,MESH:D000171,Acrolein,increases^expression
TP53,activates,1668,MESH:D000171,Acrolein,affects^reaction|increases^cleavage
TP53,activates,1668,MESH:D020106,Acrylamide,increases^mutagenesis
TP53,activates,1668,MESH:D020106,Acrylamide,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:D020106,Acrylamide,increases^expression
TP53,activates,1668,MESH:D000181,Acrylonitrile,increases^expression
TP53,activates,1668,MESH:C549567,adavosertib,increases^response to substance
TP53,activates,1668,MESH:D000255,Adenosine Triphosphate,increases^abundance
TP53,activates,1668,MESH:D016604,Aflatoxin B1,increases^mutagenesis
TP53,activates,1668,MESH:D016604,Aflatoxin B1,increases^activity|increases^reaction
TP53,activates,1668,MESH:D016604,Aflatoxin B1,increases^expression|increases^reaction
TP53,activates,1668,MESH:D016604,Aflatoxin B1,affects^reaction|increases^expression
TP53,activates,1668,MESH:D016604,Aflatoxin B1,increases^expression
TP53,activates,1668,MESH:D016604,Aflatoxin B1,affects^reaction|increases^phosphorylation
TP53,activates,1668,MESH:D016604,Aflatoxin B1,increases^activity
TP53,activates,1668,MESH:D016604,Aflatoxin B1,increases^phosphorylation
TP53,activates,1668,MESH:D016604,Aflatoxin B1,increases^methylation
TP53,activates,1668,MESH:D016604,Aflatoxin B1,affects^cotreatment|increases^expression|increases^reaction
TP53,activates,1668,MESH:C027955,aflatoxin G1,increases^expression
TP53,activates,1668,MESH:C027955,aflatoxin G1,increases^activity
TP53,activates,1668,MESH:D000348,Aflatoxins,increases^mutagenesis
TP53,activates,1668,MESH:C031143,AICA ribonucleotide,increases^expression|increases^reaction
TP53,activates,1668,MESH:C031143,AICA ribonucleotide,increases^phosphorylation|increases^reaction
TP53,activates,1668,MESH:C031143,AICA ribonucleotide,increases^phosphorylation
TP53,activates,1668,MESH:D000393,Air Pollutants,increases^mutagenesis
TP53,activates,1668,MESH:D000393,Air Pollutants,increases^abundance|increases^expression
TP53,activates,1668,MESH:D000393,Air Pollutants,affects^cotreatment|increases^abundance|increases^expression
TP53,activates,1668,MESH:D000393,Air Pollutants,increases^abundance|increases^phosphorylation
TP53,activates,1668,MESH:D000393,Air Pollutants,increases^abundance|increases^methylation
TP53,activates,1668,MESH:D000393,Air Pollutants,increases^methylation
TP53,activates,1668,MESH:C004363,alantolactone,increases^expression
TP53,activates,1668,MESH:D000420,Albuterol,increases^expression
TP53,activates,1668,MESH:C006453,alliin,increases^expression|increases^reaction
TP53,activates,1668,MESH:C002055,allose,increases^expression
TP53,activates,1668,MESH:C002055,allose,increases^expression|increases^reaction
TP53,activates,1668,MESH:C005915,Allura Red AC Dye,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:C038491,allyl sulfide,increases^expression
TP53,activates,1668,MESH:C518327,aloe emodin,increases^expression
TP53,activates,1668,MESH:D000517,alpha-Chlorohydrin,increases^expression
TP53,activates,1668,MESH:C011512,alpha-naphthoflavone,increases^expression
TP53,activates,1668,MESH:C005197,alternariol,increases^expression
TP53,activates,1668,MESH:D000077410,Aluminum Chloride,increases^expression
TP53,activates,1668,MESH:C067527,aluminum maltolate,increases^expression
TP53,activates,1668,MESH:D000537,Aluminum Oxide,increases^expression
TP53,activates,1668,MESH:C077990,alvocidib,increases^expression
TP53,activates,1668,MESH:C077990,alvocidib,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:D000577,Amides,increases^expression
TP53,activates,1668,MESH:D000578,Amidines,increases^expression
TP53,activates,1668,MESH:D004999,Amifostine,increases^expression
TP53,activates,1668,MESH:D004999,Amifostine,affects^cotreatment|increases^expression
TP53,activates,1668,MESH:D004999,Amifostine,increases^activity
TP53,activates,1668,MESH:D000585,Aminacrine,increases^activity|increases^stability
TP53,activates,1668,MESH:D000622,Aminolevulinic Acid,increases^expression
TP53,activates,1668,MESH:C000710227,aminomethylphosphonic acid (AMPA),increases^expression
TP53,activates,1668,MESH:C000611729,"ammonium 2,3,3,3-tetrafluoro-2-(heptafluoropropoxy)-propanoate",increases^expression
TP53,activates,1668,MESH:D000655,Amodiaquine,increases^activity
TP53,activates,1668,MESH:D000677,Amsacrine,increases^expression
TP53,activates,1668,MESH:D000677,Amsacrine,increases^activity|increases^stability
TP53,activates,1668,MESH:D000677,Amsacrine,increases^activity
TP53,activates,1668,MESH:D000677,Amsacrine,increases^glutathionylation
TP53,activates,1668,MESH:C030419,andrographolide,increases^expression|increases^phosphorylation
TP53,activates,1668,MESH:C030419,andrographolide,increases^expression
TP53,activates,1668,MESH:C030419,andrographolide,increases^expression|increases^reaction
